Response,id
8,2280
8,2282
7,2287
8,2289
8,2293
8,2296
5,2307
7,2309
5,2313
7,2325
7,2327
2,2336
7,2339
7,2342
8,2347
3,2350
6,2360
8,2364
1,2369
4,2379
7,2394
4,2395
8,2399
8,2402
8,2410
7,2416
8,2420
6,2427
8,2434
7,2435
7,2441
6,2447
6,2452
6,2463
6,2467
8,2468
6,2470
6,2476
1,2483
4,2487
8,2492
7,2502
4,2504
8,2510
1,2511
8,2512
8,2517
8,2520
7,2521
7,2523
5,2524
6,2525
4,2526
8,2528
3,2530
2,2532
4,2536
6,2540
6,2541
6,2543
8,2549
1,2550
3,2556
6,2557
7,2559
8,2565
8,2566
1,2567
5,2568
8,2570
8,2573
6,2577
6,2578
2,2583
5,2586
3,2587
7,2588
8,2591
8,2597
7,2606
8,2607
7,2608
1,2611
7,2612
8,2613
8,2616
8,2621
7,2622
8,2634
8,2639
1,2642
6,2644
1,2650
8,2655
7,2664
6,2667
4,2670
2,2679
6,2681
8,2683
8,2685
8,2687
3,2696
7,2699
1,2712
8,2716
8,2720
6,2725
8,2726
7,2731
8,2733
8,2740
7,2742
4,2748
8,2749
8,2763
8,2771
4,2772
6,2773
8,2783
8,2784
1,2789
4,2796
4,2798
8,2799
5,2800
8,2802
5,2805
6,2809
7,2816
6,2817
7,2821
8,2822
6,2829
4,2832
6,2842
6,2844
6,2846
6,2851
5,2852
7,2853
8,2856
3,2862
6,2866
5,2868
8,2886
6,2892
3,2893
8,2898
3,2917
1,2923
7,2927
8,2930
1,2931
7,2935
5,2936
2,2961
8,2964
7,2967
8,2968
7,2970
4,2977
7,2978
8,2979
5,2985
1,2986
7,2989
3,2997
8,2999
7,3004
7,3008
4,3010
8,3020
8,3022
7,3024
8,3027
8,3032
8,3033
1,3048
7,3053
8,3056
8,3070
1,3071
8,3073
7,3080
8,3098
3,3099
8,3109
7,3110
1,3115
8,3121
7,3128
2,3132
1,3133
8,3141
5,3144
4,3145
7,3154
8,3159
4,3164
1,3168
2,3172
5,3176
7,3186
4,3193
8,3196
2,3199
7,3200
8,3209
8,3210
5,3214
5,3229
6,3230
8,3233
2,3242
2,3244
6,3249
2,3251
1,3253
5,3264
3,3271
8,3272
7,3274
1,3276
4,3280
6,3282
8,3285
6,3297
8,3298
5,3307
7,3309
8,3310
5,3312
8,3314
3,3315
6,3316
6,3319
8,3322
7,3327
6,3332
8,3334
1,3336
7,3338
5,3340
1,3343
8,3352
7,3353
8,3356
8,3357
7,3360
7,3365
8,3366
8,3367
8,3369
5,3374
6,3376
8,3381
4,3385
6,3386
7,3397
5,3403
3,3409
8,3414
7,3415
8,3423
7,3427
7,3428
4,3439
8,3441
1,3442
6,3447
6,3453
3,3456
4,3458
6,3459
6,3462
8,3464
8,3477
5,3480
8,3483
6,3490
7,3497
7,3498
6,3500
5,3504
1,3509
8,3510
8,3511
4,3525
7,3528
1,3529
4,3531
8,3532
6,3536
2,3537
6,3538
4,3547
6,3557
8,3572
7,3573
8,3588
7,3590
7,3597
5,3601
7,3602
8,3608
6,3611
7,3616
7,3619
5,3623
5,3638
4,3641
8,3643
3,3647
7,3648
5,3662
8,3663
5,3665
7,3679
6,3683
6,3692
8,3700
6,3705
8,3706
8,3711
4,3712
3,3716
3,3725
8,3727
7,3739
5,3740
5,3743
2,3744
8,3750
6,3751
1,3752
5,3753
1,3754
8,3761
6,3762
3,3764
7,3773
3,3774
8,3775
8,3776
6,3785
8,3788
5,3791
7,3792
2,3794
7,3797
8,3798
3,3807
8,3808
4,3810
7,3813
8,3815
5,3818
1,3820
8,3824
8,3832
8,3836
6,3837
8,3849
5,3853
3,3861
7,3862
5,3863
3,3867
7,3868
8,3871
4,3873
7,3874
7,3879
7,3881
7,3883
6,3887
5,3888
3,3889
2,3898
8,3901
2,3904
5,3905
5,3907
2,3911
7,3915
4,3917
7,3923
2,3925
7,3931
7,3934
6,3943
5,3946
5,3947
4,3949
3,3958
7,3959
3,3960
7,3969
8,3971
8,3973
8,3976
7,3979
8,3982
8,3992
7,3993
7,3995
3,3997
8,4002
8,4003
8,4006
8,4010
7,4011
8,4012
8,4019
1,4020
5,4026
1,4030
3,4033
8,4034
3,4038
7,4045
8,4046
1,4047
8,4048
8,4055
7,4061
2,4063
7,4066
8,4069
7,4076
7,4081
8,4086
8,4087
8,4094
1,4096
5,4105
5,4107
3,4110
7,4115
1,4128
8,4131
1,4136
5,4140
5,4141
8,4142
7,4146
6,4156
8,4159
6,4171
1,4174
4,4175
8,4180
7,4187
2,4191
7,4193
8,4197
6,4201
4,4203
4,4205
3,4206
7,4209
8,4213
6,4215
8,4220
8,4223
6,4225
1,4234
5,4241
7,4244
5,4247
6,4254
2,4255
3,4262
7,4263
1,4266
8,4269
2,4270
4,4271
8,4274
6,4279
1,4286
5,4287
8,4288
1,4290
8,4294
7,4296
5,4299
8,4302
8,4316
4,4320
1,4321
5,4324
2,4325
8,4326
8,4332
8,4334
8,4343
6,4348
7,4350
7,4353
8,4356
7,4361
4,4367
7,4369
6,4371
6,4373
1,4374
8,4376
2,4393
6,4394
1,4397
7,4398
8,4404
5,4410
2,4411
8,4412
6,4414
8,4415
3,4418
7,4420
6,4426
8,4427
1,4430
3,4431
8,4435
4,4437
7,4438
4,4458
5,4461
3,4462
6,4464
8,4482
6,4484
2,4489
7,4494
8,4496
5,4503
4,4508
4,4515
8,4516
8,4517
7,4518
3,4524
1,4525
8,4527
8,4529
6,4535
1,4538
6,4544
3,4545
4,4550
7,4551
7,4554
7,4563
7,4565
6,4573
8,4576
7,4578
8,4587
3,4590
4,4597
8,4600
8,4608
5,4612
7,4615
8,4616
8,4618
4,4620
4,4622
6,4624
5,4628
8,4631
8,4633
4,4646
1,4648
8,4655
8,4669
6,4673
6,4677
8,4680
4,4683
2,4691
8,4694
8,4697
2,4698
6,4704
6,4711
5,4713
4,4716
5,4724
8,4727
5,4730
6,4731
5,4732
2,4741
8,4742
8,4743
7,4753
8,4758
1,4762
2,4765
1,4782
8,4787
8,4788
1,4789
8,4790
8,4792
7,4797
5,4805
8,4806
7,4809
8,4814
7,4823
1,4825
6,4830
5,4832
1,4833
4,4840
7,4841
8,4844
8,4845
6,4849
7,4858
7,4870
7,4875
8,4877
5,4882
6,4891
4,4900
8,4905
5,4907
8,4908
7,4923
7,4924
8,4925
6,4927
8,4933
8,4935
2,4941
8,4944
4,4946
7,4953
1,4956
3,4968
1,4985
8,4989
1,4995
6,5005
2,5010
8,5016
8,5018
1,5029
5,5031
3,5037
6,5039
4,5041
7,5043
8,5052
5,5055
7,5059
8,5063
8,5067
6,5070
6,5072
6,5073
8,5079
5,5086
6,5093
1,5094
8,5098
8,5101
2,5108
8,5112
8,5113
8,5119
5,5120
7,5121
8,5126
8,5127
8,5128
3,5131
2,5137
7,5146
6,5148
7,5150
8,5159
8,5160
3,5163
7,5170
5,5177
8,5179
7,5185
8,5188
7,5190
4,5191
5,5192
3,5195
6,5198
4,5208
7,5214
7,5215
2,5219
8,5220
3,5223
2,5224
8,5225
3,5227
8,5229
2,5231
6,5236
5,5237
6,5238
5,5240
8,5248
8,5252
6,5256
8,5269
2,5270
8,5272
8,5275
6,5276
8,5279
6,5280
8,5281
5,5291
8,5292
1,5294
8,5296
7,5302
7,5307
8,5312
5,5313
8,5314
7,5315
5,5316
6,5317
6,5318
5,5321
7,5322
4,5323
8,5324
7,5334
1,5343
1,5344
6,5345
1,5355
6,5364
8,5369
8,5371
8,5380
1,5385
6,5392
6,5395
8,5396
8,5398
7,5400
8,5402
8,5411
1,5412
7,5414
5,5417
8,5424
7,5427
4,5428
5,5430
6,5432
1,5438
6,5448
1,5459
6,5460
5,5461
1,5463
3,5477
3,5479
8,5481
7,5482
3,5491
8,5493
6,5506
1,5507
6,5517
7,5532
7,5533
8,5534
8,5541
2,5542
1,5548
1,5551
4,5553
8,5554
7,5565
7,5574
8,5575
1,5576
6,5583
2,5584
2,5586
1,5587
8,5588
7,5596
8,5597
7,5601
6,5603
5,5613
8,5614
8,5618
7,5619
8,5621
8,5622
8,5627
4,5628
8,5630
2,5633
3,5639
7,5643
5,5649
8,5653
5,5655
1,5664
3,5667
8,5670
2,5674
6,5678
3,5680
3,5687
8,5692
6,5694
8,5697
2,5701
8,5704
7,5710
5,5711
2,5716
8,5724
2,5725
3,5726
7,5727
6,5731
3,5749
7,5751
5,5755
7,5756
8,5761
3,5767
4,5768
5,5770
3,5772
5,5773
8,5775
7,5776
1,5784
1,5792
6,5793
8,5794
8,5797
8,5799
8,5800
5,5805
8,5809
1,5813
8,5817
6,5824
4,5829
1,5832
4,5835
3,5837
8,5847
6,5854
4,5857
8,5860
3,5872
8,5874
3,5876
7,5880
5,5882
6,5891
1,5892
8,5906
8,5922
5,5923
5,5927
5,5929
4,5941
3,5942
8,5945
6,5947
8,5950
8,5951
5,5952
8,5960
6,5965
8,5967
8,5974
1,5977
2,5984
8,5987
4,5991
2,5996
8,5997
1,6002
5,6005
8,6008
3,6009
6,6014
7,6027
3,6030
8,6033
2,6034
8,6035
8,6043
5,6046
5,6047
6,6048
3,6070
4,6071
1,6085
5,6090
7,6091
7,6092
8,6098
8,6106
8,6108
1,6111
8,6115
2,6117
3,6121
7,6124
7,6126
7,6129
8,6131
7,6141
1,6142
2,6143
4,6144
5,6147
3,6148
7,6155
2,6158
5,6159
4,6162
8,6166
2,6172
1,6177
8,6178
5,6181
8,6182
6,6185
8,6191
8,6195
6,6204
7,6205
7,6211
8,6212
7,6219
7,6220
3,6223
8,6226
7,6239
8,6243
1,6249
8,6252
4,6255
4,6260
7,6261
3,6263
3,6264
1,6270
7,6271
6,6272
7,6274
1,6277
7,6280
5,6284
3,6286
4,6288
8,6290
6,6293
6,6299
7,6301
2,6304
4,6306
7,6308
4,6309
8,6312
6,6321
4,6322
2,6331
8,6335
7,6340
8,6343
2,6344
4,6347
5,6348
8,6349
7,6350
8,6354
4,6355
3,6362
7,6367
8,6372
8,6375
1,6379
2,6384
8,6386
5,6390
4,6396
4,6401
5,6403
4,6408
4,6410
8,6420
8,6430
8,6436
8,6440
8,6442
8,6443
3,6444
8,6459
6,6466
6,6469
8,6474
2,6475
1,6476
2,6490
3,6491
1,6496
7,6497
5,6498
6,6499
5,6501
1,6514
6,6515
8,6524
2,6526
7,6532
5,6537
6,6538
3,6541
5,6546
1,6551
5,6554
4,6557
5,6560
6,6565
6,6566
4,6578
8,6582
7,6587
7,6593
6,6596
7,6611
7,6615
8,6620
6,6626
5,6627
4,6628
6,6635
6,6639
4,6641
4,6645
7,6660
7,6663
7,6669
4,6674
7,6682
3,6685
8,6687
5,6692
8,6695
3,6696
6,6699
6,6700
8,6701
1,6705
5,6707
8,6709
8,6711
3,6714
6,6722
8,6723
7,6724
3,6726
8,6733
7,6734
8,6735
5,6736
5,6738
8,6741
8,6746
8,6754
1,6758
2,6763
2,6764
8,6768
1,6778
8,6784
6,6785
6,6787
5,6806
4,6825
1,6830
7,6831
5,6832
3,6833
1,6835
7,6842
1,6843
5,6853
4,6859
2,6860
5,6862
2,6867
8,6868
8,6885
2,6888
6,6889
1,6897
1,6898
7,6900
3,6902
3,6903
1,6907
1,6909
1,6911
8,6925
4,6930
3,6931
3,6933
5,6937
1,6941
7,6948
8,6950
8,6956
8,6957
8,6960
4,6962
3,6969
3,6971
2,6973
5,6980
2,6983
5,6985
8,6999
8,7005
8,7006
6,7007
3,7012
7,7013
4,7016
8,7017
3,7020
6,7024
1,7026
1,7027
5,7029
3,7032
8,7034
8,7044
1,7054
7,7057
5,7058
6,7060
5,7065
6,7069
8,7071
1,7076
5,7077
3,7081
4,7082
8,7093
4,7095
4,7098
1,7099
1,7105
5,7106
5,7122
8,7129
7,7130
5,7135
1,7136
4,7137
8,7138
6,7141
7,7143
8,7159
8,7162
3,7165
1,7169
4,7171
7,7172
7,7175
5,7178
5,7182
8,7190
3,7194
7,7196
8,7205
6,7207
7,7210
5,7211
8,7216
3,7219
6,7222
7,7224
5,7234
6,7237
5,7242
7,7246
1,7247
6,7251
4,7252
2,7257
6,7276
5,7281
8,7286
7,7287
6,7295
6,7297
7,7300
8,7307
1,7308
3,7310
1,7315
7,7317
7,7318
5,7322
7,7325
8,7326
6,7332
8,7342
8,7345
6,7347
6,7349
5,7352
1,7353
8,7354
7,7370
8,7392
8,7394
7,7396
6,7397
7,7400
2,7402
8,7406
8,7409
8,7410
7,7412
2,7414
8,7419
6,7420
7,7421
6,7424
3,7428
8,7431
8,7435
8,7437
5,7445
6,7449
7,7456
8,7458
3,7459
1,7463
7,7464
8,7465
8,7467
1,7471
6,7472
5,7485
1,7494
8,7505
8,7511
7,7512
2,7513
1,7514
5,7515
1,7523
6,7530
8,7531
8,7536
8,7538
2,7542
7,7543
4,7549
7,7557
6,7559
8,7560
4,7563
8,7564
8,7567
8,7572
1,7575
5,7588
4,7595
6,7596
6,7602
6,7609
7,7612
3,7613
6,7621
7,7622
8,7624
8,7625
8,7629
7,7632
7,7634
8,7636
1,7637
3,7638
2,7640
8,7643
7,7648
3,7653
8,7654
6,7662
8,7671
7,7674
4,7682
8,7683
7,7686
3,7690
8,7692
3,7694
4,7695
7,7700
2,7714
7,7715
8,7721
8,7728
4,7737
3,7739
2,7745
5,7747
8,7761
8,7762
7,7763
3,7770
6,7771
8,7774
1,7776
5,7779
7,7793
8,7795
8,7796
8,7800
7,7803
7,7808
6,7811
5,7812
3,7813
6,7814
1,7818
6,7826
8,7827
8,7831
7,7834
4,7837
8,7841
8,7842
3,7843
7,7844
8,7851
8,7854
8,7856
8,7859
5,7866
8,7869
6,7870
1,7872
5,7886
8,7892
6,7893
8,7908
8,7910
7,7914
5,7919
5,7922
3,7930
3,7932
1,7947
6,7949
8,7950
6,7952
6,7953
8,7955
7,7960
4,7961
7,7962
8,7963
1,7967
7,7968
6,7975
4,7977
6,7980
7,7985
7,7987
3,7994
8,7995
8,7999
8,8005
6,8007
8,8009
7,8014
4,8017
5,8018
5,8024
4,8025
6,8026
2,8029
8,8031
6,8035
7,8049
3,8058
7,8060
4,8061
3,8070
8,8071
4,8072
6,8073
5,8075
5,8076
6,8081
7,8082
6,8090
7,8094
5,8097
5,8107
5,8112
4,8115
3,8120
3,8123
3,8128
8,8129
6,8133
8,8138
5,8142
6,8143
5,8145
7,8146
5,8147
5,8151
8,8153
2,8163
8,8167
4,8168
5,8169
3,8172
1,8178
6,8184
6,8185
4,8186
6,8187
2,8191
4,8196
4,8205
8,8206
1,8216
6,8218
7,8219
8,8227
6,8228
8,8230
4,8231
8,8234
8,8241
7,8242
8,8245
8,8246
7,8251
5,8254
2,8262
8,8269
8,8277
7,8286
2,8287
6,8288
6,8289
5,8292
3,8293
1,8294
7,8296
3,8306
2,8307
6,8314
2,8317
7,8320
4,8326
5,8329
5,8330
3,8331
6,8343
5,8350
1,8352
5,8354
3,8355
6,8356
1,8357
8,8364
3,8370
1,8381
6,8382
7,8383
6,8386
7,8389
5,8390
6,8393
8,8399
3,8400
5,8403
2,8404
7,8405
6,8409
6,8413
6,8417
3,8418
6,8423
6,8427
8,8431
8,8432
8,8434
8,8437
6,8447
8,8449
4,8457
6,8459
3,8461
4,8466
8,8467
8,8469
4,8479
8,8481
6,8493
7,8496
8,8501
6,8502
6,8508
8,8509
8,8514
5,8518
7,8519
8,8527
7,8530
5,8537
7,8539
7,8542
7,8547
7,8550
6,8554
5,8556
8,8560
5,8566
7,8569
8,8571
7,8572
5,8575
5,8580
5,8584
8,8585
2,8587
6,8593
6,8595
4,8597
8,8598
5,8599
8,8601
1,8607
6,8612
8,8621
6,8625
8,8630
6,8631
7,8633
6,8644
1,8650
8,8652
8,8656
8,8657
8,8659
8,8660
6,8665
1,8667
4,8668
6,8670
8,8682
6,8690
8,8692
7,8698
2,8702
5,8710
8,8713
8,8714
6,8715
6,8718
3,8719
8,8722
6,8737
8,8738
8,8739
2,8740
6,8745
8,8750
1,8754
7,8757
1,8762
8,8769
8,8773
7,8782
6,8790
3,8804
6,8815
5,8818
8,8819
5,8828
6,8831
8,8838
2,8841
4,8847
1,8849
1,8857
1,8860
7,8861
8,8875
5,8884
7,8889
8,8891
8,8893
6,8894
8,8897
3,8909
7,8928
4,8932
3,8933
8,8934
8,8938
4,8943
5,8946
1,8951
4,8953
1,8959
3,8960
5,8963
8,8968
7,8972
2,8973
1,8977
6,8978
8,8980
1,8984
7,8987
8,8989
8,8995
8,8996
3,9001
1,9003
6,9005
7,9007
6,9009
7,9012
8,9015
4,9024
7,9031
6,9032
7,9035
8,9053
6,9060
6,9067
8,9068
7,9077
8,9080
8,9084
5,9087
5,9090
6,9095
3,9098
8,9101
5,9108
1,9112
6,9113
5,9117
7,9123
7,9124
7,9127
6,9130
5,9132
4,9136
8,9138
8,9142
5,9143
8,9145
3,9146
7,9148
2,9151
7,9154
6,9158
5,9163
4,9169
8,9171
5,9176
8,9181
7,9185
8,9187
8,9188
8,9190
8,9204
6,9205
5,9207
8,9213
6,9220
6,9221
5,9224
8,9225
8,9227
7,9232
8,9234
6,9237
8,9238
1,9240
7,9248
8,9253
8,9254
4,9257
2,9264
5,9267
8,9269
6,9271
7,9272
7,9276
5,9278
7,9280
8,9281
1,9286
6,9288
6,9290
8,9291
6,9293
8,9294
8,9295
8,9298
1,9303
8,9304
8,9307
8,9309
1,9314
5,9315
7,9317
8,9318
5,9319
5,9320
6,9326
1,9331
5,9339
4,9342
1,9349
1,9353
8,9359
1,9362
8,9366
2,9376
5,9384
7,9386
4,9390
7,9396
6,9399
4,9402
5,9415
6,9420
6,9421
7,9422
3,9425
8,9428
8,9440
4,9441
6,9443
8,9451
2,9456
1,9457
7,9459
3,9465
8,9475
1,9483
8,9485
7,9488
2,9492
1,9494
4,9495
3,9498
6,9502
5,9506
6,9509
8,9512
8,9516
7,9520
4,9524
1,9531
8,9532
6,9538
5,9547
4,9549
1,9550
8,9552
8,9555
8,9563
8,9565
7,9574
1,9586
8,9587
8,9593
7,9594
8,9597
1,9600
8,9603
7,9607
6,9608
2,9609
8,9610
8,9612
6,9613
3,9618
5,9619
4,9621
5,9625
8,9638
6,9644
1,9650
2,9652
8,9654
8,9660
7,9665
6,9666
5,9668
8,9672
8,9674
1,9677
5,9683
8,9689
6,9690
2,9691
8,9701
7,9709
8,9712
6,9713
6,9714
8,9717
7,9720
8,9726
5,9729
7,9730
8,9741
6,9747
8,9763
6,9765
8,9771
8,9774
5,9777
7,9779
3,9783
7,9784
8,9791
5,9802
5,9810
7,9818
7,9820
7,9822
3,9825
8,9829
6,9832
5,9839
7,9846
6,9847
4,9852
7,9854
2,9855
3,9857
3,9860
5,9863
4,9866
8,9867
8,9869
6,9875
1,9879
6,9880
5,9885
8,9889
6,9890
8,9898
3,9900
5,9901
7,9917
1,9927
5,9928
5,9933
6,9937
8,9939
1,9940
1,9942
8,9945
7,9946
8,9950
2,9953
3,9954
5,9961
8,9975
5,9980
8,9983
4,9988
3,9989
2,9990
7,9991
3,9993
5,10000
8,10007
8,10010
5,10013
5,10019
8,10024
4,10026
8,10034
6,10037
3,10038
6,10045
7,10046
6,10056
8,10060
8,10062
4,10067
2,10070
4,10073
8,10074
5,10082
7,10086
8,10092
8,10096
7,10110
6,10111
7,10113
5,10115
8,10116
6,10117
8,10132
4,10135
6,10136
6,10144
6,10147
8,10154
7,10162
7,10164
2,10166
6,10167
8,10179
8,10184
1,10192
4,10203
2,10206
7,10215
7,10217
7,10222
4,10227
8,10231
5,10232
3,10236
5,10238
5,10248
2,10252
8,10262
7,10273
6,10288
5,10289
6,10290
7,10291
6,10292
4,10296
6,10302
5,10304
5,10311
2,10312
3,10313
3,10316
7,10318
1,10319
7,10320
2,10324
8,10325
2,10329
8,10330
3,10332
6,10333
7,10344
8,10348
5,10349
4,10352
6,10353
8,10354
8,10356
7,10357
6,10360
8,10362
4,10367
8,10369
8,10370
1,10372
8,10376
8,10377
8,10379
8,10384
7,10388
8,10391
8,10395
5,10403
5,10405
6,10407
8,10411
8,10417
7,10418
8,10420
2,10422
3,10426
6,10447
3,10449
4,10450
8,10453
2,10455
2,10457
1,10458
3,10461
1,10463
8,10467
6,10470
5,10475
8,10482
2,10485
6,10495
8,10501
6,10504
8,10510
1,10513
5,10517
3,10525
3,10530
8,10536
7,10537
5,10540
8,10550
3,10551
8,10552
8,10557
4,10560
3,10562
4,10563
1,10566
7,10568
6,10578
1,10580
8,10587
2,10597
8,10599
4,10606
8,10608
3,10610
1,10614
8,10615
6,10617
1,10625
8,10629
3,10633
6,10636
6,10637
8,10640
6,10649
6,10653
8,10654
1,10656
8,10660
7,10662
4,10667
8,10669
7,10671
7,10672
4,10676
8,10677
8,10680
1,10681
8,10690
3,10702
2,10703
8,10706
2,10708
7,10710
8,10713
4,10718
6,10720
1,10724
8,10726
8,10732
6,10735
6,10739
7,10742
1,10746
5,10747
8,10748
8,10752
8,10754
7,10758
8,10766
8,10768
6,10771
8,10772
1,10781
1,10782
7,10786
7,10788
3,10789
1,10796
8,10798
3,10802
5,10804
7,10812
3,10824
6,10826
5,10833
1,10837
1,10840
5,10841
7,10842
3,10846
8,10848
6,10849
8,10850
6,10853
8,10855
7,10856
8,10858
8,10861
7,10867
1,10883
6,10890
6,10892
8,10893
3,10896
1,10897
7,10901
6,10907
8,10909
1,10910
8,10913
8,10921
7,10926
8,10929
1,10933
8,10936
6,10938
3,10940
7,10941
6,10942
5,10947
5,10949
5,10951
3,10952
5,10955
8,10977
5,10978
4,10979
1,10980
1,10993
8,10995
6,11000
8,11002
5,11008
2,11009
8,11017
8,11023
3,11026
2,11027
6,11036
7,11041
7,11050
8,11075
3,11077
5,11088
6,11090
8,11092
1,11097
8,11101
6,11110
1,11112
6,11113
7,11123
4,11124
1,11126
6,11135
1,11136
6,11139
7,11146
6,11159
6,11166
1,11173
2,11174
7,11177
5,11178
7,11180
5,11188
5,11189
3,11190
7,11192
4,11203
1,11206
5,11209
8,11215
8,11224
1,11225
5,11227
3,11231
7,11242
6,11245
6,11246
4,11249
8,11251
8,11253
8,11255
3,11257
7,11258
2,11265
1,11268
8,11270
1,11272
4,11277
7,11278
6,11282
3,11285
6,11288
2,11293
5,11295
1,11296
7,11301
5,11311
3,11317
5,11320
8,11323
3,11325
8,11331
3,11332
4,11342
7,11345
5,11350
1,11356
5,11357
5,11383
7,11386
5,11387
8,11388
2,11390
8,11392
3,11394
7,11406
3,11410
8,11412
5,11417
7,11418
3,11423
2,11424
8,11430
