Response_0,Id
8,1740
8,1761
8,1763
7,1765
7,1766
8,1767
5,1771
7,1772
7,1777
3,1784
6,1799
7,1806
1,1810
4,1812
1,1814
7,1818
8,1819
4,1822
8,1823
2,1824
5,1834
7,1835
4,1844
6,1848
8,1849
6,1850
2,1851
3,1856
1,1862
6,1863
6,1872
4,1874
8,1875
7,1877
7,1900
7,1902
4,1904
3,1905
8,1908
8,1914
1,1916
2,1922
7,1933
5,1934
7,1939
5,1942
8,1947
8,1957
8,1971
2,1973
6,1974
7,1977
6,1981
8,1985
7,1987
7,1989
3,2001
1,2002
1,2007
8,2008
4,2011
7,2021
8,2034
8,2040
3,2044
8,2045
8,2048
8,2051
8,2062
1,2066
4,2068
3,2069
8,2074
7,2075
7,2078
1,2079
2,2080
3,2081
1,2084
7,2085
7,2087
5,2096
6,2102
6,2103
8,2107
5,2117
2,2118
7,2120
3,2121
3,2122
8,2130
2,2136
8,2138
8,2140
7,2143
3,2144
4,2145
7,2147
3,2150
8,2154
1,2155
3,2166
3,2169
6,2173
1,2176
7,2178
4,2179
8,2180
8,2184
8,2185
5,2188
7,2190
7,2194
8,2195
5,2198
8,2205
7,2206
2,2207
6,2212
7,2213
8,2216
2,2218
8,2224
7,2225
8,2228
6,2236
8,2242
4,2246
8,2250
6,2255
1,2256
5,2267
7,2268
6,2269
4,2272
1,2275
8,2280
8,2282
7,2287
8,2289
8,2293
7,2296
6,2307
7,2309
5,2313
6,2325
7,2327
2,2336
7,2339
8,2342
8,2347
3,2350
6,2360
8,2364
1,2369
3,2379
7,2394
4,2395
8,2399
8,2402
8,2410
7,2416
8,2420
6,2427
8,2434
8,2435
8,2441
6,2447
6,2452
6,2463
5,2467
8,2468
6,2470
7,2476
1,2483
3,2487
8,2492
7,2502
3,2504
8,2510
1,2511
8,2512
7,2517
8,2520
8,2521
7,2523
6,2524
6,2525
4,2526
8,2528
3,2530
2,2532
3,2536
6,2540
6,2541
6,2543
8,2549
1,2550
3,2556
7,2557
7,2559
8,2565
8,2566
1,2567
4,2568
8,2570
8,2573
6,2577
6,2578
2,2583
4,2586
3,2587
7,2588
8,2591
8,2597
7,2606
8,2607
7,2608
1,2611
7,2612
8,2613
8,2616
8,2621
7,2622
8,2634
8,2639
1,2642
6,2644
1,2650
8,2655
7,2664
7,2667
4,2670
2,2679
7,2681
8,2683
8,2685
8,2687
3,2696
7,2699
1,2712
8,2716
8,2720
7,2725
8,2726
6,2731
8,2733
8,2740
7,2742
3,2748
8,2749
8,2763
8,2771
4,2772
6,2773
8,2783
8,2784
1,2789
4,2796
4,2798
8,2799
6,2800
8,2802
4,2805
6,2809
7,2816
7,2817
7,2821
8,2822
7,2829
3,2832
4,2842
6,2844
6,2846
7,2851
5,2852
8,2853
8,2856
3,2862
7,2866
4,2868
8,2886
5,2892
3,2893
8,2898
3,2917
2,2923
6,2927
8,2930
1,2931
7,2935
4,2936
1,2961
8,2964
7,2967
7,2968
6,2970
3,2977
7,2978
8,2979
4,2985
1,2986
7,2989
3,2997
8,2999
7,3004
7,3008
3,3010
8,3020
8,3022
7,3024
8,3027
8,3032
8,3033
2,3048
6,3053
8,3056
8,3070
2,3071
8,3073
7,3080
8,3098
3,3099
7,3109
8,3110
1,3115
8,3121
7,3128
1,3132
1,3133
7,3141
5,3144
4,3145
7,3154
7,3159
3,3164
1,3168
2,3172
7,3176
7,3186
3,3193
7,3196
3,3199
7,3200
8,3209
8,3210
5,3214
6,3229
6,3230
8,3233
2,3242
2,3244
6,3249
3,3251
1,3253
6,3264
3,3271
8,3272
7,3274
2,3276
4,3280
6,3282
7,3285
7,3297
7,3298
4,3307
8,3309
8,3310
6,3312
8,3314
3,3315
7,3316
6,3319
8,3322
7,3327
7,3332
8,3334
1,3336
6,3338
5,3340
1,3343
7,3352
8,3353
8,3356
8,3357
7,3360
7,3365
8,3366
8,3367
8,3369
4,3374
6,3376
8,3381
4,3385
6,3386
7,3397
4,3403
3,3409
8,3414
8,3415
8,3423
6,3427
7,3428
3,3439
8,3441
2,3442
6,3447
7,3453
3,3456
4,3458
7,3459
7,3462
8,3464
8,3477
6,3480
8,3483
7,3490
8,3497
7,3498
5,3500
5,3504
1,3509
8,3510
8,3511
4,3525
7,3528
1,3529
3,3531
8,3532
8,3536
2,3537
6,3538
3,3547
6,3557
8,3572
7,3573
8,3588
7,3590
8,3597
6,3601
7,3602
8,3608
6,3611
7,3616
7,3619
5,3623
5,3638
5,3641
8,3643
3,3647
8,3648
4,3662
8,3663
4,3665
7,3679
6,3683
6,3692
7,3700
6,3705
8,3706
8,3711
3,3712
3,3716
3,3725
8,3727
7,3739
4,3740
4,3743
1,3744
8,3750
6,3751
1,3752
4,3753
1,3754
8,3761
7,3762
3,3764
7,3773
3,3774
8,3775
8,3776
6,3785
8,3788
5,3791
7,3792
1,3794
7,3797
8,3798
3,3807
8,3808
4,3810
7,3813
8,3815
6,3818
2,3820
8,3824
8,3832
8,3836
6,3837
7,3849
5,3853
3,3861
7,3862
4,3863
3,3867
7,3868
8,3871
5,3873
8,3874
7,3879
7,3881
8,3883
6,3887
4,3888
3,3889
2,3898
8,3901
1,3904
4,3905
6,3907
2,3911
7,3915
3,3917
7,3923
2,3925
7,3931
8,3934
7,3943
5,3946
4,3947
5,3949
3,3958
8,3959
4,3960
8,3969
8,3971
8,3973
8,3976
7,3979
8,3982
8,3992
6,3993
7,3995
3,3997
8,4002
8,4003
8,4006
8,4010
7,4011
8,4012
8,4019
1,4020
5,4026
3,4030
4,4033
8,4034
2,4038
7,4045
7,4046
1,4047
8,4048
8,4055
7,4061
1,4063
7,4066
8,4069
8,4076
7,4081
8,4086
8,4087
8,4094
2,4096
5,4105
6,4107
3,4110
8,4115
1,4128
8,4131
1,4136
4,4140
5,4141
8,4142
7,4146
5,4156
8,4159
7,4171
1,4174
4,4175
8,4180
8,4187
3,4191
7,4193
8,4197
6,4201
4,4203
4,4205
3,4206
7,4209
8,4213
6,4215
8,4220
8,4223
6,4225
1,4234
6,4241
7,4244
5,4247
6,4254
1,4255
3,4262
7,4263
1,4266
8,4269
2,4270
3,4271
7,4274
6,4279
1,4286
5,4287
8,4288
1,4290
8,4294
6,4296
5,4299
8,4302
8,4316
4,4320
1,4321
4,4324
2,4325
8,4326
8,4332
8,4334
8,4343
6,4348
7,4350
6,4353
8,4356
7,4361
4,4367
8,4369
7,4371
6,4373
1,4374
8,4376
2,4393
6,4394
1,4397
7,4398
8,4404
4,4410
2,4411
8,4412
4,4414
8,4415
3,4418
7,4420
7,4426
8,4427
1,4430
3,4431
8,4435
4,4437
8,4438
3,4458
4,4461
3,4462
4,4464
8,4482
7,4484
2,4489
7,4494
7,4496
4,4503
3,4508
3,4515
8,4516
8,4517
6,4518
3,4524
1,4525
8,4527
8,4529
6,4535
1,4538
6,4544
3,4545
4,4550
7,4551
7,4554
7,4563
7,4565
6,4573
7,4576
6,4578
8,4587
3,4590
3,4597
7,4600
8,4608
4,4612
8,4615
7,4616
7,4618
4,4620
3,4622
7,4624
6,4628
8,4631
8,4633
4,4646
1,4648
8,4655
8,4669
7,4673
7,4677
8,4680
4,4683
1,4691
8,4694
8,4697
2,4698
7,4704
6,4711
4,4713
3,4716
4,4724
8,4727
6,4730
7,4731
5,4732
1,4741
7,4742
8,4743
8,4753
8,4758
1,4762
3,4765
1,4782
8,4787
8,4788
1,4789
8,4790
8,4792
6,4797
5,4805
7,4806
7,4809
8,4814
7,4823
1,4825
6,4830
4,4832
1,4833
5,4840
7,4841
8,4844
8,4845
6,4849
8,4858
7,4870
8,4875
8,4877
4,4882
6,4891
4,4900
8,4905
5,4907
8,4908
6,4923
7,4924
8,4925
6,4927
8,4933
8,4935
2,4941
7,4944
4,4946
7,4953
1,4956
3,4968
1,4985
8,4989
1,4995
6,5005
2,5010
8,5016
8,5018
1,5029
4,5031
3,5037
7,5039
3,5041
7,5043
8,5052
6,5055
6,5059
8,5063
8,5067
7,5070
6,5072
6,5073
8,5079
6,5086
7,5093
1,5094
8,5098
8,5101
1,5108
7,5112
8,5113
8,5119
3,5120
7,5121
8,5126
8,5127
8,5128
4,5131
2,5137
7,5146
6,5148
7,5150
8,5159
7,5160
3,5163
7,5170
4,5177
8,5179
7,5185
8,5188
7,5190
3,5191
3,5192
3,5195
6,5198
4,5208
7,5214
7,5215
2,5219
8,5220
2,5223
1,5224
8,5225
3,5227
8,5229
1,5231
6,5236
5,5237
6,5238
5,5240
8,5248
8,5252
4,5256
8,5269
2,5270
8,5272
8,5275
6,5276
8,5279
6,5280
8,5281
6,5291
8,5292
2,5294
8,5296
7,5302
7,5307
8,5312
5,5313
8,5314
7,5315
6,5316
7,5317
6,5318
4,5321
8,5322
5,5323
8,5324
7,5334
1,5343
1,5344
7,5345
1,5355
6,5364
8,5369
8,5371
8,5380
1,5385
6,5392
7,5395
8,5396
8,5398
7,5400
8,5402
8,5411
1,5412
7,5414
5,5417
8,5424
7,5427
4,5428
5,5430
6,5432
1,5438
7,5448
1,5459
7,5460
5,5461
1,5463
2,5477
3,5479
8,5481
7,5482
2,5491
8,5493
6,5506
1,5507
7,5517
7,5532
7,5533
8,5534
8,5541
3,5542
1,5548
1,5551
3,5553
8,5554
7,5565
7,5574
8,5575
1,5576
5,5583
2,5584
2,5586
2,5587
8,5588
7,5596
8,5597
8,5601
7,5603
6,5613
8,5614
7,5618
7,5619
8,5621
8,5622
8,5627
3,5628
8,5630
1,5633
3,5639
7,5643
4,5649
8,5653
5,5655
1,5664
3,5667
8,5670
1,5674
7,5678
3,5680
3,5687
7,5692
6,5694
8,5697
2,5701
8,5704
7,5710
4,5711
1,5716
8,5724
2,5725
3,5726
7,5727
7,5731
3,5749
8,5751
6,5755
7,5756
8,5761
2,5767
4,5768
4,5770
2,5772
6,5773
8,5775
8,5776
1,5784
1,5792
7,5793
8,5794
7,5797
7,5799
8,5800
6,5805
8,5809
1,5813
8,5817
6,5824
3,5829
1,5832
3,5835
2,5837
8,5847
5,5854
4,5857
8,5860
3,5872
8,5874
3,5876
7,5880
5,5882
4,5891
2,5892
7,5906
8,5922
6,5923
4,5927
4,5929
2,5941
3,5942
8,5945
7,5947
8,5950
8,5951
5,5952
8,5960
6,5965
8,5967
8,5974
1,5977
2,5984
8,5987
6,5991
1,5996
8,5997
1,6002
4,6005
8,6008
3,6009
6,6014
7,6027
3,6030
8,6033
2,6034
8,6035
8,6043
4,6046
5,6047
7,6048
2,6070
4,6071
1,6085
6,6090
7,6091
6,6092
8,6098
8,6106
8,6108
1,6111
8,6115
2,6117
4,6121
7,6124
7,6126
7,6129
8,6131
7,6141
2,6142
3,6143
4,6144
6,6147
3,6148
7,6155
2,6158
7,6159
3,6162
8,6166
2,6172
2,6177
8,6178
4,6181
8,6182
6,6185
8,6191
8,6195
7,6204
7,6205
7,6211
8,6212
7,6219
7,6220
2,6223
8,6226
7,6239
8,6243
1,6249
8,6252
3,6255
5,6260
7,6261
3,6263
3,6264
1,6270
7,6271
6,6272
8,6274
1,6277
7,6280
5,6284
2,6286
4,6288
8,6290
6,6293
6,6299
7,6301
2,6304
4,6306
8,6308
4,6309
8,6312
6,6321
4,6322
3,6331
7,6335
7,6340
8,6343
2,6344
4,6347
3,6348
8,6349
7,6350
8,6354
4,6355
3,6362
7,6367
7,6372
8,6375
1,6379
2,6384
8,6386
5,6390
4,6396
4,6401
6,6403
3,6408
4,6410
8,6420
8,6430
7,6436
8,6440
8,6442
8,6443
3,6444
7,6459
7,6466
7,6469
8,6474
3,6475
1,6476
3,6490
3,6491
1,6496
7,6497
6,6498
7,6499
6,6501
1,6514
6,6515
8,6524
2,6526
7,6532
5,6537
6,6538
3,6541
6,6546
1,6551
6,6554
3,6557
4,6560
7,6565
6,6566
4,6578
8,6582
7,6587
7,6593
7,6596
7,6611
7,6615
8,6620
6,6626
6,6627
4,6628
6,6635
7,6639
3,6641
4,6645
8,6660
7,6663
7,6669
3,6674
7,6682
3,6685
8,6687
5,6692
7,6695
3,6696
6,6699
7,6700
7,6701
3,6705
5,6707
8,6709
8,6711
2,6714
6,6722
7,6723
8,6724
3,6726
8,6733
7,6734
8,6735
6,6736
5,6738
8,6741
8,6746
7,6754
1,6758
2,6763
2,6764
7,6768
1,6778
8,6784
6,6785
7,6787
4,6806
4,6825
1,6830
7,6831
5,6832
3,6833
3,6835
7,6842
1,6843
5,6853
3,6859
3,6860
5,6862
1,6867
7,6868
7,6885
2,6888
7,6889
1,6897
1,6898
6,6900
3,6902
3,6903
1,6907
1,6909
1,6911
8,6925
4,6930
3,6931
3,6933
7,6937
1,6941
7,6948
8,6950
8,6956
8,6957
8,6960
4,6962
2,6969
3,6971
2,6973
5,6980
2,6983
6,6985
8,6999
8,7005
8,7006
7,7007
1,7012
7,7013
4,7016
8,7017
4,7020
7,7024
1,7026
1,7027
5,7029
3,7032
7,7034
8,7044
1,7054
7,7057
5,7058
7,7060
6,7065
5,7069
8,7071
2,7076
4,7077
2,7081
3,7082
8,7093
3,7095
5,7098
1,7099
1,7105
4,7106
5,7122
8,7129
7,7130
5,7135
1,7136
5,7137
8,7138
7,7141
7,7143
8,7159
8,7162
3,7165
2,7169
4,7171
7,7172
7,7175
5,7178
6,7182
8,7190
3,7194
7,7196
8,7205
7,7207
8,7210
5,7211
8,7216
3,7219
6,7222
8,7224
4,7234
7,7237
4,7242
7,7246
1,7247
5,7251
3,7252
2,7257
5,7276
6,7281
8,7286
7,7287
7,7295
7,7297
7,7300
8,7307
1,7308
3,7310
1,7315
7,7317
7,7318
6,7322
7,7325
8,7326
6,7332
8,7342
8,7345
6,7347
6,7349
5,7352
1,7353
8,7354
7,7370
8,7392
8,7394
6,7396
6,7397
7,7400
1,7402
7,7406
8,7409
8,7410
7,7412
2,7414
7,7419
6,7420
8,7421
7,7424
3,7428
8,7431
8,7435
8,7437
5,7445
5,7449
7,7456
8,7458
4,7459
1,7463
7,7464
8,7465
8,7467
1,7471
6,7472
4,7485
1,7494
7,7505
8,7511
7,7512
3,7513
1,7514
6,7515
1,7523
7,7530
8,7531
8,7536
8,7538
1,7542
8,7543
4,7549
7,7557
7,7559
8,7560
4,7563
8,7564
8,7567
7,7572
1,7575
5,7588
3,7595
5,7596
6,7602
6,7609
7,7612
3,7613
7,7621
7,7622
8,7624
7,7625
8,7629
7,7632
6,7634
8,7636
1,7637
3,7638
1,7640
8,7643
7,7648
4,7653
8,7654
6,7662
8,7671
7,7674
3,7682
8,7683
6,7686
2,7690
7,7692
2,7694
4,7695
6,7700
3,7714
7,7715
8,7721
8,7728
4,7737
4,7739
2,7745
4,7747
8,7761
8,7762
7,7763
3,7770
6,7771
8,7774
1,7776
6,7779
6,7793
8,7795
8,7796
8,7800
7,7803
7,7808
7,7811
6,7812
2,7813
6,7814
1,7818
7,7826
8,7827
8,7831
7,7834
3,7837
8,7841
8,7842
2,7843
7,7844
8,7851
7,7854
8,7856
7,7859
4,7866
8,7869
6,7870
1,7872
4,7886
7,7892
7,7893
8,7908
8,7910
8,7914
5,7919
5,7922
3,7930
3,7932
1,7947
6,7949
8,7950
6,7952
6,7953
8,7955
6,7960
3,7961
7,7962
8,7963
1,7967
7,7968
5,7975
3,7977
7,7980
6,7985
7,7987
3,7994
8,7995
7,7999
8,8005
7,8007
8,8009
6,8014
4,8017
6,8018
5,8024
4,8025
6,8026
2,8029
7,8031
6,8035
7,8049
3,8058
7,8060
4,8061
3,8070
8,8071
4,8072
6,8073
5,8075
4,8076
7,8081
6,8082
7,8090
7,8094
4,8097
5,8107
5,8112
4,8115
3,8120
3,8123
3,8128
8,8129
7,8133
7,8138
3,8142
7,8143
6,8145
7,8146
6,8147
5,8151
8,8153
2,8163
8,8167
3,8168
6,8169
3,8172
1,8178
6,8184
6,8185
3,8186
7,8187
3,8191
4,8196
4,8205
8,8206
1,8216
7,8218
7,8219
8,8227
7,8228
8,8230
4,8231
8,8234
8,8241
7,8242
8,8245
8,8246
7,8251
5,8254
3,8262
8,8269
8,8277
7,8286
3,8287
5,8288
6,8289
6,8292
3,8293
1,8294
7,8296
3,8306
2,8307
7,8314
1,8317
7,8320
2,8326
4,8329
5,8330
2,8331
5,8343
6,8350
1,8352
4,8354
3,8355
6,8356
1,8357
7,8364
2,8370
1,8381
6,8382
7,8383
4,8386
7,8389
4,8390
7,8393
8,8399
3,8400
6,8403
1,8404
8,8405
6,8409
6,8413
6,8417
3,8418
7,8423
6,8427
8,8431
8,8432
7,8434
8,8437
6,8447
8,8449
4,8457
6,8459
2,8461
4,8466
8,8467
7,8469
3,8479
8,8481
7,8493
7,8496
7,8501
7,8502
7,8508
7,8509
8,8514
6,8518
7,8519
8,8527
7,8530
6,8537
7,8539
6,8542
7,8547
7,8550
7,8554
4,8556
8,8560
6,8566
7,8569
8,8571
7,8572
4,8575
4,8580
4,8584
8,8585
3,8587
6,8593
6,8595
3,8597
8,8598
5,8599
8,8601
1,8607
6,8612
7,8621
5,8625
8,8630
7,8631
7,8633
6,8644
1,8650
8,8652
8,8656
8,8657
8,8659
8,8660
6,8665
1,8667
4,8668
6,8670
8,8682
7,8690
7,8692
6,8698
3,8702
4,8710
8,8713
8,8714
7,8715
5,8718
3,8719
8,8722
6,8737
8,8738
8,8739
1,8740
5,8745
8,8750
1,8754
7,8757
1,8762
8,8769
8,8773
7,8782
7,8790
3,8804
5,8815
5,8818
8,8819
4,8828
6,8831
8,8838
3,8841
3,8847
1,8849
1,8857
1,8860
7,8861
8,8875
4,8884
7,8889
8,8891
8,8893
6,8894
8,8897
3,8909
7,8928
4,8932
3,8933
8,8934
8,8938
4,8943
5,8946
1,8951
3,8953
1,8959
2,8960
4,8963
8,8968
7,8972
2,8973
1,8977
5,8978
8,8980
1,8984
7,8987
8,8989
8,8995
8,8996
3,9001
1,9003
5,9005
7,9007
6,9009
7,9012
8,9015
5,9024
7,9031
6,9032
7,9035
7,9053
6,9060
7,9067
8,9068
7,9077
8,9080
8,9084
5,9087
3,9090
7,9095
3,9098
8,9101
6,9108
1,9112
7,9113
5,9117
7,9123
7,9124
6,9127
6,9130
5,9132
5,9136
8,9138
8,9142
6,9143
8,9145
3,9146
8,9148
1,9151
7,9154
6,9158
4,9163
4,9169
8,9171
4,9176
7,9181
7,9185
8,9187
8,9188
8,9190
8,9204
6,9205
4,9207
8,9213
7,9220
6,9221
4,9224
8,9225
8,9227
7,9232
8,9234
6,9237
8,9238
2,9240
6,9248
8,9253
7,9254
5,9257
1,9264
6,9267
8,9269
6,9271
7,9272
7,9276
4,9278
7,9280
8,9281
1,9286
6,9288
7,9290
8,9291
6,9293
8,9294
7,9295
8,9298
1,9303
8,9304
8,9307
8,9309
2,9314
6,9315
8,9317
8,9318
3,9319
5,9320
7,9326
1,9331
5,9339
4,9342
1,9349
1,9353
8,9359
1,9362
8,9366
2,9376
5,9384
7,9386
4,9390
7,9396
5,9399
4,9402
4,9415
7,9420
6,9421
7,9422
3,9425
8,9428
8,9440
4,9441
6,9443
7,9451
1,9456
1,9457
7,9459
3,9465
8,9475
1,9483
8,9485
8,9488
2,9492
1,9494
3,9495
4,9498
6,9502
5,9506
7,9509
8,9512
8,9516
8,9520
4,9524
1,9531
8,9532
6,9538
4,9547
4,9549
1,9550
8,9552
8,9555
8,9563
8,9565
7,9574
2,9586
8,9587
8,9593
6,9594
8,9597
1,9600
8,9603
7,9607
5,9608
3,9609
8,9610
8,9612
6,9613
3,9618
4,9619
5,9621
4,9625
8,9638
6,9644
1,9650
3,9652
8,9654
8,9660
7,9665
7,9666
5,9668
8,9672
8,9674
1,9677
4,9683
8,9689
6,9690
2,9691
8,9701
7,9709
8,9712
6,9713
6,9714
8,9717
7,9720
8,9726
6,9729
6,9730
8,9741
7,9747
8,9763
4,9765
8,9771
8,9774
5,9777
6,9779
3,9783
7,9784
8,9791
5,9802
4,9810
7,9818
7,9820
8,9822
3,9825
8,9829
7,9832
6,9839
8,9846
6,9847
4,9852
6,9854
1,9855
4,9857
3,9860
4,9863
4,9866
8,9867
8,9869
6,9875
1,9879
7,9880
6,9885
7,9889
7,9890
8,9898
2,9900
4,9901
8,9917
1,9927
4,9928
4,9933
5,9937
8,9939
1,9940
1,9942
8,9945
7,9946
8,9950
3,9953
1,9954
4,9961
8,9975
5,9980
8,9983
3,9988
3,9989
2,9990
7,9991
3,9993
4,10000
8,10007
8,10010
4,10013
4,10019
8,10024
4,10026
8,10034
6,10037
3,10038
7,10045
7,10046
7,10056
8,10060
8,10062
4,10067
2,10070
6,10073
8,10074
5,10082
7,10086
8,10092
8,10096
7,10110
6,10111
8,10113
4,10115
8,10116
6,10117
8,10132
4,10135
7,10136
7,10144
7,10147
7,10154
7,10162
6,10164
2,10166
7,10167
8,10179
8,10184
2,10192
3,10203
3,10206
7,10215
8,10217
6,10222
3,10227
8,10231
6,10232
3,10236
4,10238
5,10248
2,10252
8,10262
6,10273
7,10288
6,10289
6,10290
7,10291
6,10292
4,10296
6,10302
4,10304
6,10311
2,10312
3,10313
3,10316
7,10318
1,10319
7,10320
1,10324
8,10325
2,10329
8,10330
3,10332
6,10333
8,10344
8,10348
4,10349
4,10352
7,10353
8,10354
8,10356
7,10357
7,10360
8,10362
3,10367
8,10369
7,10370
2,10372
8,10376
8,10377
8,10379
8,10384
7,10388
8,10391
8,10395
4,10403
4,10405
7,10407
7,10411
8,10417
7,10418
8,10420
2,10422
3,10426
6,10447
2,10449
4,10450
8,10453
2,10455
1,10457
2,10458
2,10461
1,10463
8,10467
6,10470
5,10475
8,10482
1,10485
6,10495
8,10501
7,10504
8,10510
1,10513
4,10517
3,10525
5,10530
8,10536
7,10537
4,10540
8,10550
3,10551
8,10552
8,10557
4,10560
3,10562
3,10563
1,10566
7,10568
6,10578
1,10580
8,10587
1,10597
7,10599
4,10606
8,10608
3,10610
1,10614
8,10615
7,10617
1,10625
8,10629
3,10633
6,10636
6,10637
8,10640
6,10649
7,10653
8,10654
1,10656
8,10660
7,10662
3,10667
8,10669
6,10671
6,10672
5,10676
8,10677
8,10680
1,10681
8,10690
3,10702
1,10703
8,10706
3,10708
6,10710
8,10713
4,10718
6,10720
1,10724
8,10726
8,10732
6,10735
6,10739
7,10742
2,10746
6,10747
8,10748
8,10752
8,10754
7,10758
8,10766
8,10768
7,10771
8,10772
1,10781
1,10782
7,10786
7,10788
3,10789
1,10796
8,10798
3,10802
4,10804
8,10812
2,10824
7,10826
5,10833
1,10837
1,10840
5,10841
7,10842
3,10846
8,10848
7,10849
8,10850
6,10853
8,10855
7,10856
8,10858
8,10861
7,10867
1,10883
6,10890
7,10892
7,10893
3,10896
1,10897
7,10901
7,10907
8,10909
1,10910
8,10913
8,10921
7,10926
8,10929
1,10933
8,10936
5,10938
3,10940
8,10941
4,10942
5,10947
4,10949
4,10951
3,10952
5,10955
8,10977
4,10978
3,10979
1,10980
1,10993
8,10995
5,11000
8,11002
4,11008
3,11009
8,11017
8,11023
3,11026
2,11027
7,11036
7,11041
7,11050
8,11075
3,11077
4,11088
7,11090
8,11092
2,11097
8,11101
6,11110
1,11112
6,11113
7,11123
4,11124
1,11126
5,11135
2,11136
7,11139
7,11146
6,11159
7,11166
1,11173
2,11174
7,11177
5,11178
7,11180
5,11188
6,11189
3,11190
7,11192
3,11203
1,11206
5,11209
8,11215
8,11224
1,11225
4,11227
3,11231
8,11242
6,11245
6,11246
4,11249
8,11251
7,11253
8,11255
4,11257
8,11258
3,11265
1,11268
8,11270
1,11272
3,11277
8,11278
7,11282
3,11285
7,11288
2,11293
3,11295
1,11296
8,11301
6,11311
3,11317
5,11320
8,11323
3,11325
8,11331
3,11332
4,11342
7,11345
6,11350
1,11356
6,11357
4,11383
8,11386
6,11387
8,11388
2,11390
8,11392
3,11394
7,11406
3,11410
8,11412
5,11417
7,11418
3,11423
